brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size
108596,for_sale,434900,4,2,0.44,1167114,Elk Rapids,Michigan,49629,1500
9400,for_sale,515000,3,2,0.56,239992,Rapid City,Michigan,49676,940
3187,for_sale,89900,1,1,0.5,1744084,Atlanta,Michigan,49709,1000
94205,for_sale,299900,2,1,39.14,1189105,Johannesburg,Michigan,49751,1075
22884,for_sale,649999,3,3,80,1366170,Hessel,Michigan,49745,2529
103446,for_sale,129000,3,2,1,461287,Baraga,Michigan,49908,1610
16685,for_sale,629000,4,4,11,1444388,Mi 49938,Michigan,49938,7294
53470,for_sale,119900,3,1,0.09,468288,Detroit,Michigan,48221,1440
10527,for_sale,749000,5,4,1.58,1554806,Plainwell,Michigan,49080,6300
18216,for_sale,220000,4,2,0.15,933367,Holland,Michigan,49423,1544
81965,for_sale,75000,6,2,0.09,582868,Detroit,Michigan,48228,1437
5127,for_sale,275000,3,2,0.24,558933,Livonia,Michigan,48152,1239
45698,for_sale,300000,2,1,0.19,905143,Ann Arbor,Michigan,48104,997
57740,for_sale,179900,3,1,0.14,297829,Oak Park,Michigan,48237,1017
84907,for_sale,409000,3,4,0.24,1254212,Ypsilanti,Michigan,48197,1980
107763,for_sale,489900,3,3,0.77,1940177,Romulus,Michigan,48174,1720
107752,for_sale,419900,4,4,0.23,1714280,Lambertville,Michigan,48144,2400
45782,for_sale,172000,4,2,0.16,1256082,Monroe,Michigan,48162,1339
16637,for_sale,84900,4,1,1.66,766498,Camden,Michigan,49232,1419
15345,for_sale,114900,3,1,0.68,649766,Jonesville,Michigan,49250,1384
93296,for_sale,220000,4,3,4.46,1293237,Quincy,Michigan,49082,2400
78499,for_sale,116000,2,1,0.28,76133,Sturgis,Michigan,49091,1040
78499,for_sale,135900,4,1,0.15,1463593,Sturgis,Michigan,49091,1174
31455,for_sale,496500,4,3,0.96,74296,Berrien Springs,Michigan,49103,2870
967,for_sale,990000,6,8,8.07,607299,Niles,Michigan,49120,13120
25049,for_sale,199900,3,2,0.2,93947,Dowagiac,Michigan,49047,1288
10529,for_sale,189900,3,1,0.78,1594725,Three Rivers,Michigan,49093,1512
10523,for_sale,139900,2,1,0.23,994472,Colon,Michigan,49040,816
42604,for_sale,129900,2,1,0.28,1191283,Bronson,Michigan,49028,750
82626,for_sale,119900,3,1,0.21,728906,Eastpointe,Michigan,48021,1044
55203,for_sale,134900,3,2,0.19,348798,Port Huron,Michigan,48060,1350
14030,for_sale,325900,3,2,0.14,1152349,Royal Oak,Michigan,48067,1243
54322,for_sale,179900,3,1,0.1,1808490,Madison Heights,Michigan,48071,1310
82626,for_sale,155000,3,1,0.14,688393,Saint Clair Shores,Michigan,48080,1084
30807,for_sale,349900,6,5,0.15,219734,Detroit,Michigan,48202,3134
81326,for_sale,99900,2,1,0.26,1210773,Warren,Michigan,48091,800
53214,for_sale,42500,4,2,0.09,1061214,Detroit,Michigan,48211,1324
106318,for_sale,99900,4,2,0.11,1800227,Detroit,Michigan,48204,2050
79579,for_sale,1500000,5,7,1.4,657154,Bloomfield Hills,Michigan,48304,4000
78514,for_sale,195000,3,2,0.16,815589,Warren,Michigan,48091,1134
33743,for_sale,349900,4,3,0.16,1493628,Wyandotte,Michigan,48192,2100
30787,for_sale,949999,4,3,0.24,924701,Grosse Ile,Michigan,48138,3200
82335,for_sale,379900,4,3,0.12,328040,Saline,Michigan,48176,1710
79563,for_sale,209900,3,1,0.29,1730653,Hamburg Township,Michigan,48169,1231
67574,for_sale,259900,3,2,0.95,76936,White Lake,Michigan,48386,1228
101245,for_sale,159500,4,2,2.3,1304057,Applegate,Michigan,48401,2000
19688,for_sale,174900,3,2,2.38,290553,Burton,Michigan,48509,1500
22565,for_sale,272000,3,2,2.71,513737,Almer Township,Michigan,48723,1360
10521,for_sale,78910,3,1,0.25,495306,Saginaw,Michigan,48602,1521
33736,for_sale,170000,3,2,0.83,1298884,Bay City,Michigan,48706,1100
11153,for_sale,395000,3,1,3.37,1339117,Beaverton,Michigan,48612,1900
42823,for_sale,339900,3,1,14,760870,Luzerne,Michigan,48636,1528
79474,for_sale,199000,3,2,7.5,728864,Pinconning,Michigan,48650,1320
71502,for_sale,84900,2,1,1.83,1286897,Unionville,Michigan,48767,860
51830,for_sale,535000,3,3,3.78,1509167,Benton Township,Michigan,48813,1984
40336,for_sale,1299000,5,7,56.12,1102601,Hastings,Michigan,49058,8027
45925,for_sale,299900,3,2,10.05,1519468,Leoni Township,Michigan,49201,1704
15347,for_sale,99999,4,1,0.2,49627,Lansing,Michigan,48911,1172
79179,for_sale,199900,3,2,0.85,1263483,Lansing,Michigan,48917,1387
84534,for_sale,347000,4,3,0.42,1736298,Caledonia,Michigan,49316,3063
23080,for_sale,399900,5,3,5.54,1119505,Lowell,Michigan,49331,2868
94713,for_sale,233000,3,1,0.18,1021345,Caledonia,Michigan,49316,1064
22339,for_sale,251000,3,2,0.27,1467381,Grand Ledge,Michigan,48837,2764
35542,for_sale,109900,5,3,0.33,1774869,Jackson,Michigan,49201,2203
78804,for_sale,50000,4,1,0.14,70501,Jackson,Michigan,49203,1248
10762,for_sale,167000,2,1,0.19,1768367,Kalamazoo,Michigan,49001,1290
33189,for_sale,275000,3,2,4.99,1123790,Allegan,Michigan,49010,1656
15345,for_sale,249900,3,2,1.14,976799,Bangor,Michigan,49013,1404
84594,for_sale,155000,3,1,1,1154615,Gobles,Michigan,49055,1400
49409,for_sale,249900,4,3,0.36,1663846,Otsego,Michigan,49078,1904
10762,for_sale,169900,3,1,0.5,1005536,Paw Paw,Michigan,49079,1000
49409,for_sale,187000,3,2,2.1,1003135,Covert,Michigan,49043,1500
87216,for_sale,749900,5,5,12.5,445034,Marshall,Michigan,49068,5363
45693,for_sale,449900,5,3,10.1,1704306,Jackson,Michigan,49201,2363
52885,for_sale,250000,3,2,5,178242,Bitely,Michigan,49309,1312
81847,for_sale,136200,4,3,0.13,703773,Big Rapids,Michigan,49307,2600
82162,for_sale,769900,5,3,13.85,1510018,Fremont,Michigan,49412,3720
81172,for_sale,279900,3,3,0.59,1189140,Fremont,Michigan,49412,2460
78552,for_sale,499900,3,2,0.4,1034436,Douglas,Michigan,49406,1301
52708,for_sale,525000,4,3,0.57,865060,Grand Rapids,Michigan,49546,3157
52708,for_sale,325000,3,2,0.33,1082042,Grand Rapids,Michigan,49508,2345
40346,for_sale,315000,4,3,0.49,1188667,Hudsonville,Michigan,49426,2022
35524,for_sale,355000,3,3,0.36,1497198,Muskegon,Michigan,49442,1964
35520,for_sale,122000,4,1,0.2,1583254,Ludington,Michigan,49431,2300
54174,for_sale,159900,3,2,0.5,1514250,Elmira,Michigan,49730,1037
98514,for_sale,169900,3,2,5.05,559712,Kalkaska,Michigan,49646,1456
22898,for_sale,845000,4,4,0.43,1179674,Traverse City,Michigan,49690,3374
80034,for_sale,360000,4,2,36.29,71858,Wolverine,Michigan,49799,2322
37462,for_sale,175000,4,2,9,235564,Carp Lake,Michigan,49718,2040
81034,for_sale,185000,2,3,0.14,1780984,Negaunee,Michigan,49866,1219
22597,for_sale,289000,3,2,0.46,1994226,Stephenson T Wi,Michigan,49887,1900
81268,for_sale,395000,2,3,80,553042,Bergland,Michigan,49910,1568
101734,for_sale,79900,3,1,0.17,914097,Bay City,Michigan,48708,1136
54176,for_sale,269900,2,1,1.88,322776,Erie,Michigan,48133,1372
52809,for_sale,229000,3,1,0.11,1423211,Dearborn Heights,Michigan,48127,1120
51873,for_sale,65000,3,2,0.14,543734,Detroit,Michigan,48219,974
80006,for_sale,99000,2,1,0.16,670758,Dearborn Heights,Michigan,48125,663
83084,for_sale,249000,3,3,0.15,636546,Dearborn Heights,Michigan,48127,1200
22290,for_sale,109900,2,1,0.33,418213,Monroe,Michigan,48161,627
25129,for_sale,499900,4,2,19.99,1743681,Almont Township,Michigan,48003,2200
53214,for_sale,214900,3,1,0.13,689286,Clinton Township,Michigan,48035,1204
53133,for_sale,139900,3,1,0.1,590740,Clinton Township,Michigan,48035,900
40963,for_sale,2600000,4,6,0.3,43549,Birmingham,Michigan,48009,6208
82878,for_sale,202000,5,3,0.16,810253,Mount Clemens,Michigan,48043,1974
15485,for_sale,479999,3,1,6.5,182669,Bruce Township,Michigan,48065,1500
81326,for_sale,179900,3,2,0.71,784174,Warren,Michigan,48089,1850
55202,for_sale,189900,3,2,0.12,1036807,Royal Oak,Michigan,48073,896
102050,for_sale,55900,7,3,0.1,1206772,Detroit,Michigan,48238,2600
43491,for_sale,309900,3,2,0.27,226065,Grosse Pointe Woods,Michigan,48236,1676
52804,for_sale,409999,3,3,0.21,1124887,Sterling Heights,Michigan,48313,1920
67575,for_sale,424900,4,2,0.34,190399,Brighton Township,Michigan,48114,1450
81491,for_sale,170000,3,1,0.06,565675,Detroit,Michigan,48209,1101
79564,for_sale,625000,4,3,4.1,1259045,Shelby Township,Michigan,48317,2300
79579,for_sale,289900,4,2,0.57,111839,Orion,Michigan,48360,1650
88657,for_sale,799875,4,4,1.44,1882619,Grand Blanc,Michigan,48439,4000
19594,for_sale,795900,4,4,0.98,1707227,Grand Blanc,Michigan,48439,3200
15894,for_sale,399000,3,3,0.56,1460786,Mundy Township,Michigan,48473,1763
23743,for_sale,139900,3,3,0.44,1327049,Flint,Michigan,48506,1606
38139,for_sale,89900,5,3,0.19,205765,Flint,Michigan,48504,3307
79578,for_sale,525000,4,5,0.25,324080,Waterford Township,Michigan,48328,2539
16144,for_sale,49900,3,1,0.23,999067,Saginaw,Michigan,48601,900
71502,for_sale,179000,2,1,0.46,1644053,Lexington,Michigan,48450,1320
6092,for_sale,154900,4,1,0.3,722988,Vassar,Michigan,48768,1808
65529,for_sale,75000,4,1,0.38,1069518,Beaverton,Michigan,48612,1300
15941,for_sale,499900,5,4,0.34,928067,Beaverton,Michigan,48612,3000
40346,for_sale,299900,8,5,0.61,1511968,Breckenridge,Michigan,48615,3460
30891,for_sale,136500,1,1,15,1515298,Lewiston,Michigan,49756,628
7506,for_sale,479000,3,3,1.04,1593374,Midland,Michigan,48642,2411
48842,for_sale,200000,4,2,0.84,688955,Standish,Michigan,48658,2596
105482,for_sale,83500,2,1,0.42,685807,Prescott,Michigan,48756,1144
54171,for_sale,149000,3,2,3.8,1735222,West Branch,Michigan,48661,1336
79105,for_sale,399900,5,3,0.97,527954,Williamston,Michigan,48895,2624
2459,for_sale,695000,3,3,1.78,1406471,Black River,Michigan,48721,1700
22340,for_sale,495000,4,3,1.73,1199761,Grand Rapids,Michigan,49546,2592
22339,for_sale,145000,3,2,0.19,1249888,Lansing,Michigan,48917,1372
22346,for_sale,136000,3,1,0.42,923881,Lansing,Michigan,48911,1266
1756,for_sale,569900,4,3,1.05,1814386,Alto,Michigan,49302,2735
30909,for_sale,115000,2,2,0.21,1491525,Stanton,Michigan,48888,918
30909,for_sale,1,4,2,4,101737,Vestaburg,Michigan,48891,2560
22341,for_sale,289900,3,3,0.38,147936,Grand Ledge,Michigan,48837,2354
22469,for_sale,150000,3,2,0.15,63441,Mount Pleasant,Michigan,48858,2000
76804,for_sale,284900,4,2,2.22,1434459,Jackson,Michigan,49203,1907
78804,for_sale,189900,3,2,0.31,880266,Jackson,Michigan,49203,1608
55579,for_sale,36400,3,1,0.48,909351,Jackson,Michigan,49201,754
22888,for_sale,117000,3,2,0.18,677336,Howard City,Michigan,49329,2940
52784,for_sale,100000,3,2,0.1,403538,Kalamazoo,Michigan,49001,1700
10762,for_sale,435000,4,4,0.31,966730,Portage,Michigan,49002,4052
33736,for_sale,89000,2,2,0.15,1619654,Battle Creek,Michigan,49015,1080
10527,for_sale,198000,4,2,0.39,1015940,Climax,Michigan,49034,1738
78921,for_sale,263900,4,3,0.17,154253,Vicksburg,Michigan,49097,1820
78766,for_sale,533530,5,3,0.86,1596906,South Haven,Michigan,49090,2542
52784,for_sale,195000,4,2,1,1417358,Kalamazoo,Michigan,49048,1520
81544,for_sale,439900,4,3,0.3,1995581,Hudsonville,Michigan,49426,1952
34265,for_sale,159900,3,2,0.2,649924,Addison,Michigan,49220,1792
67571,for_sale,135000,3,1,0.14,1117594,Ypsilanti,Michigan,48197,950
85477,for_sale,159900,4,2,0.2,1228163,Reed City,Michigan,49677,1808
11619,for_sale,219900,2,1,10,1819706,Evart,Michigan,49631,1000
88951,for_sale,284900,3,2,0.3,1951008,Newaygo,Michigan,49337,2239
35521,for_sale,280000,3,2,0.23,393063,Kentwood,Michigan,49508,1852
54693,for_sale,219900,4,2,0.14,1124352,Grandville,Michigan,49418,1300
49902,for_sale,260000,3,2,0.27,1643707,Jenison,Michigan,49428,1400
9906,for_sale,125000,3,1,0.07,816266,Muskegon,Michigan,49442,1311
35510,for_sale,147900,3,2,2,471834,Leroy,Michigan,49655,1500
22895,for_sale,599900,5,3,4.71,139167,Cedar,Michigan,49621,3310
15941,for_sale,550000,4,3,0.35,1458347,Traverse City,Michigan,49686,2812
15941,for_sale,118500,4,1,1,64031,Alpena,Michigan,49707,1674
59798,for_sale,199000,3,1,0.09,1211005,Boyne City,Michigan,49712,1000
16733,for_sale,209000,3,2,10,1130014,Dafter,Michigan,49724,1568
9910,for_sale,5000,2,1,0.02,1767795,Detroit,Michigan,48206,1000
80962,for_sale,4000,4,2,0.07,1014129,Detroit,Michigan,48206,2222
30807,for_sale,136000,3,1,0.12,1799097,Taylor,Michigan,48180,1001
62364,for_sale,135000,3,1,0.43,140410,Clio,Michigan,48420,916
94202,for_sale,39900,4,2,0.18,215998,Gladstone,Michigan,49837,1892
22290,for_sale,165000,4,1,0.27,246064,Carleton,Michigan,48117,1496
34652,for_sale,244900,3,2,1.9,1118237,Romulus,Michigan,48174,1782
31811,for_sale,105000,3,4,0.1,471796,Detroit,Michigan,48235,1400
75746,for_sale,889900,4,5,0.73,1326688,Canton,Michigan,48187,3693
60242,for_sale,380000,4,3,0.25,707109,Farmington Hills,Michigan,48335,2423
54171,for_sale,99500,3,1,0.19,911972,Inkster,Michigan,48141,1094
24727,for_sale,144900,3,2,0.12,1597325,Blissfield,Michigan,49228,1152
34265,for_sale,144900,3,1,0.22,638621,Hudson,Michigan,49247,1606
39870,for_sale,135000,3,2,0.14,27042,Adrian,Michigan,49221,1202
22611,for_sale,449500,3,1,0.2,58541,New Buffalo,Michigan,49117,1610
56189,for_sale,399000,4,2,0.27,684923,New Buffalo,Michigan,49117,1947
81326,for_sale,424900,3,3,0.2,1347051,Macomb,Michigan,48042,2094
82376,for_sale,214900,3,1,0.44,1115488,Harrison Township,Michigan,48045,1246
79655,for_sale,275000,3,2,0.24,1281853,Macomb,Michigan,48044,1552
34851,for_sale,219500,4,3,0.14,941567,Detroit,Michigan,48215,2000
53564,for_sale,75000,2,1,0.09,109578,Detroit,Michigan,48203,1006
15565,for_sale,115000,3,2,0.11,671682,Warren,Michigan,48089,1260
30807,for_sale,599999,6,5,0.15,1764328,Detroit,Michigan,48202,4000
81326,for_sale,89900,3,1,0.09,643799,Detroit,Michigan,48206,1448
52911,for_sale,64900,3,3,0.31,679716,Eastpointe,Michigan,48021,1700
8360,for_sale,805000,4,4,0.33,653903,Grosse Pointe Farms,Michigan,48236,3442
80962,for_sale,39900,3,3,0.12,188916,Detroit,Michigan,48205,1960
57740,for_sale,739000,3,4,1.38,888463,Farmington Hills,Michigan,48334,2835
10502,for_sale,329900,3,3,0.61,82423,Brighton,Michigan,48114,1684
78950,for_sale,349900,4,3,0.56,786304,Brighton Township,Michigan,48114,1805
83157,for_sale,55000,3,1,0.09,1059495,Detroit,Michigan,48217,881
105050,for_sale,755000,3,2,17,149796,Green Oak Township,Michigan,48178,2512
82021,for_sale,95500,3,2,1.97,593809,Gregory,Michigan,48137,1400
79980,for_sale,44900,3,1,0.2,430761,Flint,Michigan,48532,1048
76463,for_sale,51000,3,1,0.15,1320661,Flint,Michigan,48504,1742
79257,for_sale,109900,3,2,0.53,111981,Venice Township,Michigan,48449,1248
79980,for_sale,194999,5,2,0.86,161610,Flushing,Michigan,48433,2308
71502,for_sale,189000,4,2,3,799146,Gagetown,Michigan,48735,1530
16144,for_sale,239900,4,3,0.32,1070165,Saginaw,Michigan,48638,1965
16144,for_sale,145900,4,2,0.24,646891,Saint Charles,Michigan,48655,1508
22562,for_sale,109900,2,2,0.48,303326,Saginaw,Michigan,48638,1140
4021,for_sale,33300,2,1,0.12,799830,Midland,Michigan,48640,978
7506,for_sale,110000,3,1,0.43,1180466,Midland,Michigan,48640,884
65529,for_sale,235000,4,2,0.92,1597959,Midland,Michigan,48640,2317
15941,for_sale,93900,1,1,0.61,1228495,Roscommon,Michigan,48653,720
101734,for_sale,179900,3,2,20,1100908,Prescott,Michigan,48756,1248
22341,for_sale,169900,3,2,0.19,1373672,Lansing,Michigan,48911,1032
79105,for_sale,104900,2,1,0.25,75939,Lansing,Michigan,48910,880
65062,for_sale,159900,2,1,0.9,1275968,Lansing,Michigan,48906,1112
10762,for_sale,680000,3,1,47,1666415,Nashville,Michigan,49073,1600
52708,for_sale,380000,4,3,0.36,1278734,Rockford,Michigan,49341,1926
17,for_sale,64900,4,2,0.18,1485173,Kalamazoo,Michigan,49006,1586
10527,for_sale,650000,3,2,0.52,1596762,Mattawan,Michigan,49071,2574
78163,for_sale,740000,5,5,0.82,1115533,Mattawan,Michigan,49071,3789
78499,for_sale,205000,5,6,0.15,132087,Sturgis,Michigan,49091,2410
81543,for_sale,1149055,5,5,11.47,1185691,Zeeland,Michigan,49464,4452
86761,for_sale,149900,4,1,2.3,52848,Jonesville,Michigan,49250,1042
93691,for_sale,485000,3,3,0.38,1466062,Belmont,Michigan,49306,1934
54145,for_sale,115000,3,2,0.25,699079,Sand Lake,Michigan,49343,1216
33739,for_sale,285000,3,2,0.93,535622,Morley,Michigan,49336,1400
529,for_sale,289900,2,2,0.65,1244048,Fruitport,Michigan,49415,1100
81543,for_sale,160000,2,1,0.17,1437327,Newaygo,Michigan,49337,596
30769,for_sale,315000,3,2,0.49,1561503,Jenison,Michigan,49428,2040
46328,for_sale,350000,4,3,0.24,1018095,Grandville,Michigan,49418,2717
81900,for_sale,184900,5,4,0.2,314957,Muskegon,Michigan,49442,2528
39983,for_sale,675000,4,3,0.17,1102050,Manistee,Michigan,49660,2380
33736,for_sale,499000,3,3,0.37,814344,Cedar,Michigan,49621,1886
20986,for_sale,585000,4,2,12.11,1076195,Fife Lake,Michigan,49633,3162
8653,for_sale,55900,3,1,0.35,1186275,McBain,Michigan,49657,1357
22889,for_sale,450000,3,2,0.28,1433273,Indian River,Michigan,49749,1548
82632,for_sale,139999,2,1,0.1,706422,Eastpointe,Michigan,48021,683
68700,for_sale,384900,3,3,0.19,742012,Macomb Township,Michigan,48042,1750
15565,for_sale,115000,3,2,0.08,1681342,Warren,Michigan,48089,1000
52809,for_sale,97900,3,1,0.09,1063072,Inkster,Michigan,48141,1000
84907,for_sale,1600000,4,5,3.86,1254339,Ann Arbor,Michigan,48105,4200
81491,for_sale,144900,3,2,0.11,379842,Allen Park,Michigan,48101,1041
107763,for_sale,359900,3,2,0.17,819227,Brownstown Township,Michigan,48174,1610
84911,for_sale,240000,2,1,0.18,1593344,Ypsilanti,Michigan,48198,992
25300,for_sale,528000,4,4,0.26,1257415,Canton,Michigan,48188,3008
15345,for_sale,289900,4,3,16.5,583802,Three Oaks,Michigan,49128,1344
30807,for_sale,68900,3,1,0.11,1047490,Benton Harbor,Michigan,49022,1100
35524,for_sale,224900,3,2,0.29,1067372,Saint Joseph,Michigan,49085,1516
78499,for_sale,219900,3,2,0.7,888218,Sturgis,Michigan,49091,1488
91986,for_sale,535000,3,3,0.17,1662268,Algonac,Michigan,48001,2035
10297,for_sale,90000,2,1,0.66,746881,Macomb Township,Michigan,48042,1000
108859,for_sale,450000,3,3,0.28,471748,Macomb Township,Michigan,48042,2350
30785,for_sale,274900,4,2,0.4,1129674,Harrison Township,Michigan,48045,2100
30779,for_sale,599900,4,3,0.23,694087,Macomb Township,Michigan,48044,2900
52804,for_sale,114000,4,1,0.19,582840,Roseville,Michigan,48066,1408
82878,for_sale,200000,3,2,0.15,791648,Saint Clair Shores,Michigan,48080,1016
30807,for_sale,595000,9,5,0.13,1544711,Detroit,Michigan,48202,5996
81280,for_sale,109900,3,1,0.19,1635613,Warren,Michigan,48091,1000
52911,for_sale,694888,4,3,0.34,490422,Troy,Michigan,48085,3300
16227,for_sale,199900,3,1,0.48,925280,Saint Clair Shores,Michigan,48082,1101
52804,for_sale,775000,5,5,0.5,1499023,Washington,Michigan,48094,5044
101557,for_sale,48000,3,2,0.12,1120354,Ecorse,Michigan,48229,1168
39870,for_sale,399900,3,3,3.71,233924,Clinton,Michigan,49236,1812
84910,for_sale,312500,3,3,0.36,1711655,Tecumseh,Michigan,49286,2080
15565,for_sale,175000,3,2,0.17,941237,Romulus,Michigan,48174,960
6408,for_sale,229000,3,2,0.16,935286,Keego Harbor,Michigan,48320,1128
101635,for_sale,439000,3,2,4.68,973120,Orion,Michigan,48362,1340
106554,for_sale,604091,4,4,0.37,1528063,Oxford,Michigan,48371,2907
105482,for_sale,155500,6,4,0.25,51118,Flint,Michigan,48503,1879
68808,for_sale,164900,3,2,0.3,305598,Flint,Michigan,48507,1040
105482,for_sale,53000,3,1,0.15,1632673,Flint,Michigan,48507,956
4345,for_sale,89900,2,1,0.1,685164,Otisville,Michigan,48463,868
7503,for_sale,44900,4,1,0.25,1682103,Saginaw,Michigan,48602,1329
702,for_sale,127900,4,1,0.09,734318,Ithaca,Michigan,48847,1521
15985,for_sale,109900,2,1,0.1,1572244,Clare,Michigan,48617,840
88083,for_sale,180000,3,2,0.12,1346794,Glennie,Michigan,48737,1044
8965,for_sale,99900,3,2,0.13,42849,Bay City,Michigan,48708,1040
10664,for_sale,220000,3,2,0.27,1358712,East Lansing,Michigan,48823,1660
1197,for_sale,199900,5,3,0.47,1295217,Oscoda,Michigan,48750,2644
23582,for_sale,229900,4,2,1.03,1702916,Leslie,Michigan,49251,2257
4120,for_sale,319900,4,3,1.08,207893,Rives Junction,Michigan,49277,1830
56405,for_sale,179900,3,2,0.26,1576167,Lake Odessa,Michigan,48849,1705
35506,for_sale,300000,4,1,0.34,1604115,Alto,Michigan,49302,1854
79103,for_sale,79900,3,1,0.18,1361735,Charlotte,Michigan,48813,1116
33736,for_sale,149900,3,1,0.37,687560,Charlotte,Michigan,48813,1628
21433,for_sale,307900,4,2,0.26,618543,Greenville,Michigan,48838,2060
15650,for_sale,319900,3,1,34.9,1825990,Lakeview,Michigan,48850,1120
30253,for_sale,169900,3,1,0.32,811746,Jackson,Michigan,49201,864
39006,for_sale,229000,4,2,0.7,1150146,Jackson,Michigan,49203,3038
35517,for_sale,220000,3,1,0.29,746774,Portage,Michigan,49024,1660
40345,for_sale,139900,2,1,0.12,1520762,Delton,Michigan,49046,1550
52528,for_sale,187500,3,2,0.2,32045,Tecumseh,Michigan,49286,936
81900,for_sale,294900,3,3,0.83,584643,Twin Lake,Michigan,49457,1452
20981,for_sale,169900,2,1,1.52,1247394,Twin Lake,Michigan,49457,1005
53374,for_sale,259999,4,2,0.65,1266901,Grand Rapids,Michigan,49534,1642
